ticker,date,B&H,Opt Stp,Stress,StressVol,,date, B&H , Opt Stp , Stress , StressVol , B&H , Opt Stp , Stress , StressVol 
MKC,7/1/21,-6.220016479,-2.731201172,-3.617546082,-2.731201172,,7/1/21," $2,363 "," $2,503 "," $2,625 "," $2,652 ",-0.263%,-0.109%,-0.138%,-0.103%
WBA,7/1/21,2.183105469,-2.097869873,2.183105469,3.052909851,,7/1/21," $2,365 "," $2,501 "," $2,628 "," $2,655 ",0.092%,-0.084%,0.083%,0.115%
TFC,7/15/21,5.168903351,-3.178562164,4.132602692,-3.178562164,,7/15/21," $2,370 "," $2,498 "," $2,632 "," $2,652 ",0.219%,-0.127%,0.157%,-0.120%
PM,7/20/21,1.741188049,4.185707092,7.356956482,4.185707092,,7/20/21," $2,372 "," $2,502 "," $2,639 "," $2,656 ",0.073%,0.168%,0.280%,0.158%
CMA,7/21/21,16.73928833,3.34022522,14.2589798,8.215438843,,7/21/21," $2,389 "," $2,505 "," $2,653 "," $2,664 ",0.706%,0.133%,0.540%,0.309%
AAL,7/22/21,-1.270000458,-1.709999084,-1.270000458,-1.819999695,,7/22/21," $2,387 "," $2,504 "," $2,652 "," $2,663 ",-0.053%,-0.068%,-0.048%,-0.068%
BIIB,7/22/21,-106.1899872,-48.03997803,-48.03997803,-37.03997803,,7/22/21," $2,281 "," $2,456 "," $2,604 "," $2,626 ",-4.448%,-1.919%,-1.811%,-1.391%
LUV,7/22/21,-2.528930664,-2.528930664,-2.528930664,-2.528930664,,7/22/21," $2,279 "," $2,453 "," $2,601 "," $2,623 ",-0.111%,-0.103%,-0.097%,-0.096%
HAS,7/26/21,-10.36470032,-2.075134277,-2.075134277,-2.075134277,,7/26/21," $2,268 "," $2,451 "," $2,599 "," $2,621 ",-0.455%,-0.085%,-0.080%,-0.079%
MMM,7/27/21,-12.30683899,-3.716903687,-9.800216675,-9.800216675,,7/27/21," $2,256 "," $2,447 "," $2,590 "," $2,611 ",-0.543%,-0.152%,-0.377%,-0.374%
SWK,7/27/21,-14.33982849,-5.610580444,-6.465332031,-5.610580444,,7/27/21," $2,242 "," $2,442 "," $2,583 "," $2,605 ",-0.636%,-0.229%,-0.250%,-0.215%
BA,7/28/21,-24.96000671,-12.57000732,-19.41000366,-9.350006104,,7/28/21," $2,217 "," $2,429 "," $2,564 "," $2,596 ",-1.113%,-0.515%,-0.751%,-0.359%
BAX,7/29/21,1.412811279,-2.08001709,-2.723632813,-2.08001709,,7/29/21," $2,218 "," $2,427 "," $2,561 "," $2,594 ",0.064%,-0.086%,-0.106%,-0.080%
CMS,7/29/21,-1.101772308,1.787368774,3.383274078,2.154239655,,7/29/21," $2,217 "," $2,429 "," $2,564 "," $2,596 ",-0.050%,0.074%,0.132%,0.083%
FTV,7/29/21,5.916023254,3.574813843,3.574813843,3.574813843,,7/29/21," $2,223 "," $2,433 "," $2,568 "," $2,600 ",0.267%,0.147%,0.139%,0.138%
IP,7/29/21,-3.783527374,-3.783527374,-3.783527374,-3.783527374,,7/29/21," $2,219 "," $2,429 "," $2,564 "," $2,596 ",-0.170%,-0.156%,-0.147%,-0.146%
PCG,7/29/21,2.325937271,-0.788622856,2.116304398,1.108064651,,7/29/21," $2,221 "," $2,428 "," $2,566 "," $2,597 ",0.105%,-0.032%,0.083%,0.043%
TAP,7/29/21,-4.796234131,-3.217144012,-3.928195953,-2.986286163,,7/29/21," $2,217 "," $2,425 "," $2,562 "," $2,594 ",-0.216%,-0.133%,-0.153%,-0.115%
TXT,7/29/21,3.489051819,5.153167725,3.489051819,5.153167725,,7/29/21," $2,220 "," $2,430 "," $2,566 "," $2,599 ",0.157%,0.213%,0.136%,0.199%
XEL,7/29/21,-3.651241302,1.65398407,-4.465618134,-2.626422882,,7/29/21," $2,217 "," $2,432 "," $2,561 "," $2,597 ",-0.164%,0.068%,-0.174%,-0.101%
CHTR,7/30/21,-69.15997314,38.5300293,74.39001465,44.32000732,,7/30/21," $2,147 "," $2,470 "," $2,636 "," $2,641 ",-3.120%,1.585%,2.904%,1.707%
LYB,7/30/21,-4.482398987,5.424743652,-6.889266968,5.424743652,,7/30/21," $2,143 "," $2,475 "," $2,629 "," $2,646 ",-0.209%,0.220%,-0.261%,0.205%
VFC,7/30/21,-7.925022125,-3.578239441,-3.578239441,-2.783065796,,7/30/21," $2,135 "," $2,472 "," $2,625 "," $2,644 ",-0.370%,-0.145%,-0.136%,-0.105%
BEN,8/3/21,4.160762787,1.844020844,2.368387222,1.844020844,,8/3/21," $2,139 "," $2,474 "," $2,628 "," $2,645 ",0.195%,0.075%,0.090%,0.070%
FIS,8/3/21,-16.99842834,3.619911194,-5.789520264,3.17440033,,8/3/21," $2,122 "," $2,477 "," $2,622 "," $2,649 ",-0.795%,0.146%,-0.220%,0.120%
MOS,8/3/21,6.04907608,2.642002106,4.35956955,2.187465668,,8/3/21," $2,128 "," $2,480 "," $2,626 "," $2,651 ",0.285%,0.107%,0.166%,0.083%
XYL,8/3/21,1.34160614,5.818901062,7.19203949,4.824928284,,8/3/21," $2,129 "," $2,486 "," $2,633 "," $2,656 ",0.063%,0.235%,0.274%,0.182%
CVS,8/4/21,14.03155518,4.497489929,4.497489929,3.108016968,,8/4/21," $2,144 "," $2,490 "," $2,638 "," $2,659 ",0.659%,0.181%,0.171%,0.117%
DOC,8/4/21,-1.833360672,-1.236053467,-1.114467621,-1.114467621,,8/4/21," $2,142 "," $2,489 "," $2,637 "," $2,658 ",-0.086%,-0.050%,-0.042%,-0.042%
PSA,8/4/21,28.94659424,20.1399231,28.94659424,28.94659424,,8/4/21," $2,171 "," $2,509 "," $2,666 "," $2,687 ",1.352%,0.809%,1.098%,1.089%
BDX,8/5/21,1.670410156,6.099700928,9.714691162,6.099700928,,8/5/21," $2,172 "," $2,515 "," $2,676 "," $2,693 ",0.077%,0.243%,0.364%,0.227%
EVRG,8/5/21,-2.417896271,1.549751282,-3.863742828,2.437290192,,8/5/21," $2,170 "," $2,517 "," $2,672 "," $2,695 ",-0.111%,0.062%,-0.144%,0.091%
FRT,8/5/21,11.17875671,-5.164009094,11.17875671,7.526390076,,8/5/21," $2,181 "," $2,512 "," $2,683 "," $2,703 ",0.515%,-0.205%,0.418%,0.279%
ILMN,8/5/21,-104.6109009,-44.08560181,-104.6109009,-104.6109009,,8/5/21," $2,076 "," $2,468 "," $2,578 "," $2,598 ",-4.796%,-1.755%,-3.899%,-3.871%
K,8/5/21,0.827274323,1.413757324,2.953765869,1.413757324,,8/5/21," $2,077 "," $2,469 "," $2,581 "," $2,599 ",0.040%,0.057%,0.115%,0.054%
MNST,8/5/21,-2.084999084,2.510002136,2.510002136,2.510002136,,8/5/21," $2,075 "," $2,472 "," $2,584 "," $2,602 ",-0.100%,0.102%,0.097%,0.097%
PARA,8/5/21,-4.993022919,-2.195526123,-5.05770874,-2.783454895,,8/5/21," $2,070 "," $2,469 "," $2,579 "," $2,599 ",-0.241%,-0.089%,-0.196%,-0.107%
PNW,8/5/21,-13.08116531,-2.414306641,-4.793495178,-3.230789185,,8/5/21," $2,057 "," $2,467 "," $2,574 "," $2,596 ",-0.632%,-0.098%,-0.186%,-0.124%
PPL,8/5/21,0.382217407,0.329616547,1.051212311,0.489969254,,8/5/21," $2,058 "," $2,467 "," $2,575 "," $2,596 ",0.019%,0.013%,0.041%,0.019%
XRAY,8/5/21,-4.502891541,2.237739563,-4.502891541,-4.502891541,,8/5/21," $2,053 "," $2,470 "," $2,570 "," $2,592 ",-0.219%,0.091%,-0.175%,-0.173%
D,8/6/21,1.003105164,1.49760437,2.154441833,1.191070557,,8/6/21," $2,054 "," $2,471 "," $2,573 "," $2,593 ",0.049%,0.061%,0.084%,0.046%
NCLH,8/6/21,2.430000305,3.210000992,3.210000992,2.400001526,,8/6/21," $2,056 "," $2,474 "," $2,576 "," $2,596 ",0.118%,0.130%,0.125%,0.093%
VTR,8/6/21,-4.54416275,-2.662792206,-4.02173996,-2.662792206,,8/6/21," $2,052 "," $2,472 "," $2,572 "," $2,593 ",-0.221%,-0.108%,-0.156%,-0.103%
EL,8/19/21,11.30154419,12.91064453,9.812835693,8.552642822,,8/19/21," $2,063 "," $2,484 "," $2,582 "," $2,601 ",0.551%,0.522%,0.382%,0.330%
CPB,9/1/21,-0.357036591,-0.357036591,-0.357036591,-0.357036591,,9/1/21," $2,063 "," $2,484 "," $2,581 "," $2,601 ",-0.017%,-0.014%,-0.014%,-0.014%
LW,10/7/21,9.541919708,9.541919708,9.541919708,9.541919708,,10/7/21," $2,072 "," $2,494 "," $2,591 "," $2,611 ",0.463%,0.384%,0.370%,0.367%
WBA,10/14/21,1.874629974,-2.041023254,-2.041023254,-1.593204498,,10/14/21," $2,074 "," $2,492 "," $2,589 "," $2,609 ",0.090%,-0.082%,-0.079%,-0.061%
TFC,10/15/21,5.51392746,2.211929321,-4.575538635,2.211929321,,10/15/21," $2,080 "," $2,494 "," $2,584 "," $2,611 ",0.266%,0.089%,-0.177%,0.085%
PM,10/19/21,9.243560791,-2.045341492,-2.502723694,-2.045341492,,10/19/21," $2,089 "," $2,492 "," $2,582 "," $2,609 ",0.444%,-0.082%,-0.097%,-0.078%
CMA,10/20/21,9.212814331,-5.484611511,9.565063477,-5.484611511,,10/20/21," $2,098 "," $2,486 "," $2,591 "," $2,604 ",0.441%,-0.220%,0.371%,-0.210%
AAL,10/21/21,-3.129999161,1.930000305,-3.609998703,1.930000305,,10/21/21," $2,095 "," $2,488 "," $2,588 "," $2,606 ",-0.149%,0.078%,-0.139%,0.074%
LUV,10/21/21,-5.615566254,3.432807922,-3.961662292,3.432807922,,10/21/21," $2,089 "," $2,492 "," $2,584 "," $2,609 ",-0.268%,0.138%,-0.153%,0.132%
VFC,10/22/21,-6.555892944,5.302249908,5.800441742,3.247180939,,10/22/21," $2,083 "," $2,497 "," $2,589 "," $2,612 ",-0.314%,0.213%,0.225%,0.124%
CHRW,10/26/21,-4.617301941,-3.659355164,-5.247543335,-3.659355164,,10/26/21," $2,078 "," $2,493 "," $2,584 "," $2,609 ",-0.222%,-0.147%,-0.203%,-0.140%
HAS,10/26/21,2.678398132,4.649734497,6.718025208,4.649734497,,10/26/21," $2,081 "," $2,498 "," $2,591 "," $2,613 ",0.129%,0.186%,0.260%,0.178%
MMM,10/26/21,-5.127548218,-7.868843079,-5.127548218,-7.868843079,,10/26/21," $2,076 "," $2,490 "," $2,586 "," $2,605 ",-0.246%,-0.315%,-0.198%,-0.301%
BA,10/27/21,-12.33999634,17.8500061,17.8500061,17.8500061,,10/27/21," $2,064 "," $2,508 "," $2,604 "," $2,623 ",-0.594%,0.717%,0.690%,0.685%
IP,10/27/21,-2.946487427,-1.892498016,-3.717041016,-1.892498016,,10/27/21," $2,061 "," $2,506 "," $2,600 "," $2,621 ",-0.143%,-0.075%,-0.143%,-0.072%
BAX,10/28/21,4.212532043,-3.781951904,9.098594666,5.255500793,,10/28/21," $2,065 "," $2,502 "," $2,609 "," $2,627 ",0.204%,-0.151%,0.350%,0.200%
CMS,10/28/21,4.036499023,1.726818085,4.036499023,3.195777893,,10/28/21," $2,069 "," $2,504 "," $2,613 "," $2,630 ",0.195%,0.069%,0.155%,0.122%
FTV,10/28/21,-8.748695374,3.064193726,3.064193726,2.00655365,,10/28/21," $2,060 "," $2,507 "," $2,616 "," $2,632 ",-0.423%,0.122%,0.117%,0.076%
SWK,10/28/21,-7.469909668,10.52763367,-12.11907959,10.52763367,,10/28/21," $2,053 "," $2,518 "," $2,604 "," $2,642 ",-0.363%,0.420%,-0.463%,0.400%
TAP,10/28/21,6.783489227,2.761100769,4.940418243,2.761100769,,10/28/21," $2,059 "," $2,520 "," $2,609 "," $2,645 ",0.330%,0.110%,0.190%,0.104%
TXT,10/28/21,-6.084068298,2.552383423,4.925987244,4.396873474,,10/28/21," $2,053 "," $2,523 "," $2,614 "," $2,650 ",-0.295%,0.101%,0.189%,0.166%
XEL,10/28/21,4.651664734,2.543758392,4.743808746,2.864021301,,10/28/21," $2,058 "," $2,525 "," $2,619 "," $2,652 ",0.227%,0.101%,0.181%,0.108%
CHTR,10/29/21,-84.42004395,-40.69000244,-92.14001465,-62.92004395,,10/29/21," $1,974 "," $2,485 "," $2,526 "," $2,589 ",-4.102%,-1.611%,-3.519%,-2.372%
LYB,10/29/21,3.702095032,-2.838432312,-5.986862183,-3.818824768,,10/29/21," $1,977 "," $2,482 "," $2,520 "," $2,586 ",0.188%,-0.114%,-0.237%,-0.147%
BEN,11/1/21,-2.409654617,2.231256485,2.231256485,2.231256485,,11/1/21," $1,975 "," $2,484 "," $2,523 "," $2,588 ",-0.122%,0.090%,0.089%,0.086%
PCG,11/1/21,-0.019964218,0.988274574,0.988274574,0.768659592,,11/1/21," $1,975 "," $2,485 "," $2,524 "," $2,589 ",-0.001%,0.040%,0.039%,0.030%
EL,11/2/21,-33.68096924,10.48348999,11.27362061,10.48348999,,11/2/21," $1,941 "," $2,496 "," $2,535 "," $2,599 ",-1.706%,0.422%,0.447%,0.405%
MOS,11/2/21,7.269939423,4.140327454,5.395969391,-3.246139526,,11/2/21," $1,948 "," $2,500 "," $2,540 "," $2,596 ",0.375%,0.166%,0.213%,-0.125%
PSA,11/2/21,15.51113892,-12.96575928,30.60784912,-12.96575928,,11/2/21," $1,964 "," $2,487 "," $2,571 "," $2,583 ",0.796%,-0.519%,1.205%,-0.499%
XYL,11/2/21,-35.97361755,-5.940765381,-5.940765381,-3.316848755,,11/2/21," $1,928 "," $2,481 "," $2,565 "," $2,580 ",-1.832%,-0.239%,-0.231%,-0.128%
CVS,11/3/21,8.284194946,-3.291557312,-3.291557312,-1.700935364,,11/3/21," $1,936 "," $2,478 "," $2,562 "," $2,578 ",0.430%,-0.133%,-0.128%,-0.066%
DVN,11/3/21,10.85752869,5.550930023,10.85752869,6.159606934,,11/3/21," $1,947 "," $2,483 "," $2,573 "," $2,584 ",0.561%,0.224%,0.424%,0.239%
EVRG,11/3/21,5.086349487,2.878063202,5.795143127,2.878063202,,11/3/21," $1,952 "," $2,486 "," $2,578 "," $2,587 ",0.261%,0.116%,0.225%,0.111%
NCLH,11/3/21,-7.949998856,1.600000381,-3.680000305,1.600000381,,11/3/21," $1,944 "," $2,488 "," $2,575 "," $2,589 ",-0.407%,0.064%,-0.143%,0.062%
BDX,11/4/21,25.73207092,-6.503601074,13.15835571,5.4165802,,11/4/21," $1,970 "," $2,481 "," $2,588 "," $2,594 ",1.324%,-0.261%,0.511%,0.209%
FIS,11/4/21,-7.928665161,-7.928665161,-7.928665161,7.131248474,,11/4/21," $1,962 "," $2,473 "," $2,580 "," $2,601 ",-0.402%,-0.320%,-0.306%,0.275%
K,11/4/21,1.063911438,-0.993148804,2.949558258,-0.993148804,,11/4/21," $1,963 "," $2,472 "," $2,583 "," $2,600 ",0.054%,-0.040%,0.114%,-0.038%
MNST,11/4/21,-3.715000153,2.244998932,4.005001068,2.244998932,,11/4/21," $1,959 "," $2,474 "," $2,587 "," $2,602 ",-0.189%,0.091%,0.155%,0.086%
PARA,11/4/21,0.348449707,-2.070039749,-3.34532547,-2.070039749,,11/4/21," $1,960 "," $2,472 "," $2,584 "," $2,600 ",0.018%,-0.084%,-0.129%,-0.080%
PPL,11/4/21,-2.179620743,-0.559961319,1.182828903,-0.957353592,,11/4/21," $1,958 "," $2,472 "," $2,585 "," $2,599 ",-0.111%,-0.023%,0.046%,-0.037%
VTR,11/4/21,0.556598663,1.765449524,1.765449524,1.071880341,,11/4/21," $1,958 "," $2,474 "," $2,586 "," $2,600 ",0.028%,0.071%,0.068%,0.041%
XRAY,11/4/21,-0.665534973,-2.471805573,-5.98789978,-2.807128906,,11/4/21," $1,957 "," $2,471 "," $2,580 "," $2,598 ",-0.034%,-0.100%,-0.232%,-0.108%
D,11/5/21,2.877586365,-1.721534729,-1.721534729,-1.721534729,,11/5/21," $1,960 "," $2,469 "," $2,579 "," $2,596 ",0.147%,-0.070%,-0.067%,-0.066%
DOC,11/5/21,-2.69852066,-1.209030151,-1.209030151,0.657083511,,11/5/21," $1,958 "," $2,468 "," $2,578 "," $2,597 ",-0.138%,-0.049%,-0.047%,0.025%
FRT,11/5/21,-6.756637573,-3.892868042,-8.810218811,-4.258117676,,11/5/21," $1,951 "," $2,464 "," $2,569 "," $2,592 ",-0.345%,-0.158%,-0.342%,-0.164%
ILMN,11/5/21,-48.69650269,-41.24514771,-48.69650269,-48.69650269,,11/5/21," $1,902 "," $2,423 "," $2,520 "," $2,544 ",-2.496%,-1.674%,-1.896%,-1.879%
PNW,11/5/21,8.123912811,6.021190643,8.123912811,5.32749176,,11/5/21," $1,910 "," $2,429 "," $2,528 "," $2,549 ",0.427%,0.249%,0.322%,0.209%
VTRS,11/8/21,-3.096326828,-0.506531715,-0.506531715,-0.506531715,,11/8/21," $1,907 "," $2,429 "," $2,528 "," $2,548 ",-0.162%,-0.021%,-0.020%,-0.020%
CPB,12/8/21,1.063167572,1.209255219,1.209255219,1.209255219,,12/8/21," $1,908 "," $2,430 "," $2,529 "," $2,550 ",0.056%,0.050%,0.048%,0.047%
LW,1/6/22,-2.23658371,-3.698028564,-3.698028564,2.342720032,,1/6/22," $1,906 "," $2,426 "," $2,525 "," $2,552 ",-0.117%,-0.152%,-0.146%,0.092%
WBA,1/6/22,-6.276630402,-2.330299377,-5.380783081,-3.338943481,,1/6/22," $1,900 "," $2,424 "," $2,520 "," $2,549 ",-0.329%,-0.096%,-0.213%,-0.131%
TFC,1/18/22,-12.9636879,-3.553249359,-5.000865936,-2.272327423,,1/18/22," $1,887 "," $2,420 "," $2,515 "," $2,546 ",-0.682%,-0.147%,-0.198%,-0.089%
CMA,1/19/22,-7.830795288,-6.138175964,-7.996337891,-6.138175964,,1/19/22," $1,879 "," $2,414 "," $2,507 "," $2,540 ",-0.415%,-0.254%,-0.318%,-0.241%
AAL,1/20/22,3.459999084,1.5,-3.920000076,1.5,,1/20/22," $1,882 "," $2,415 "," $2,503 "," $2,542 ",0.184%,0.062%,-0.156%,0.059%
MMM,1/25/22,-20.78942108,-3.288078308,-7.869224548,-7.869224548,,1/25/22," $1,862 "," $2,412 "," $2,495 "," $2,534 ",-1.104%,-0.136%,-0.314%,-0.310%
BA,1/26/22,-39.80999756,14.06999207,21.58999634,14.06999207,,1/26/22," $1,822 "," $2,426 "," $2,517 "," $2,548 ",-2.138%,0.583%,0.865%,0.555%
IP,1/27/22,1.387714386,-4.167736053,1.387714386,-4.167736053,,1/27/22," $1,823 "," $2,422 "," $2,518 "," $2,544 ",0.076%,-0.172%,0.055%,-0.164%
LUV,1/27/22,3.923206329,4.038597107,3.923206329,4.038597107,,1/27/22," $1,827 "," $2,426 "," $2,522 "," $2,548 ",0.215%,0.167%,0.156%,0.159%
MKC,1/27/22,-1.235786438,-1.235786438,-1.235786438,-1.235786438,,1/27/22," $1,826 "," $2,425 "," $2,521 "," $2,547 ",-0.068%,-0.051%,-0.049%,-0.049%
TXT,1/27/22,5.40587616,3.111526489,6.462425232,4.926597595,,1/27/22," $1,831 "," $2,428 "," $2,527 "," $2,551 ",0.296%,0.128%,0.256%,0.193%
XEL,1/27/22,5.954334259,-2.340129852,4.275127411,-2.340129852,,1/27/22," $1,837 "," $2,426 "," $2,531 "," $2,549 ",0.325%,-0.096%,0.169%,-0.092%
CHTR,1/28/22,-161.9799805,-56.98999023,-71.43994141,-40.53997803,,1/28/22," $1,675 "," $2,369 "," $2,460 "," $2,509 ",-8.817%,-2.349%,-2.822%,-1.590%
LYB,1/28/22,9.381439209,3.579788208,5.470527649,3.579788208,,1/28/22," $1,685 "," $2,372 "," $2,465 "," $2,512 ",0.560%,0.151%,0.222%,0.143%
VFC,1/28/22,-16.04321289,-3.411643982,-5.22939682,-2.749011993,,1/28/22," $1,669 "," $2,369 "," $2,460 "," $2,509 ",-0.952%,-0.144%,-0.212%,-0.109%
BEN,2/1/22,-5.632354736,-2.339496613,-5.632354736,-3.611545563,,2/1/22," $1,663 "," $2,367 "," $2,455 "," $2,506 ",-0.338%,-0.099%,-0.229%,-0.144%
SWK,2/1/22,-44.36966705,-8.867370605,-13.92922974,-8.867370605,,2/1/22," $1,619 "," $2,358 "," $2,441 "," $2,497 ",-2.668%,-0.375%,-0.567%,-0.354%
CHRW,2/2/22,10.1787262,11.52836609,17.06872559,11.52836609,,2/2/22," $1,629 "," $2,369 "," $2,458 "," $2,508 ",0.629%,0.489%,0.699%,0.462%
BDX,2/3/22,-3.360031128,-11.29615784,-11.29615784,6.263336182,,2/3/22," $1,625 "," $2,358 "," $2,446 "," $2,515 ",-0.206%,-0.477%,-0.460%,0.250%
BIIB,2/3/22,-14.47000122,-22.5,-14.47000122,-17.05000305,,2/3/22," $1,611 "," $2,335 "," $2,432 "," $2,498 ",-0.890%,-0.954%,-0.591%,-0.678%
CMS,2/3/22,3.06943512,-2.178424835,4.400001526,2.613502502,,2/3/22," $1,614 "," $2,333 "," $2,436 "," $2,500 ",0.191%,-0.093%,0.181%,0.105%
EL,2/3/22,-55.11422729,-37.3649292,-37.3649292,-37.3649292,,2/3/22," $1,559 "," $2,296 "," $2,399 "," $2,463 ",-3.415%,-1.601%,-1.534%,-1.494%
FTV,2/3/22,-7.265964508,-3.452770233,-8.117736816,-3.452770233,,2/3/22," $1,552 "," $2,292 "," $2,391 "," $2,459 ",-0.466%,-0.150%,-0.338%,-0.140%
XYL,2/3/22,-1.018966675,-8.729438782,-1.018966675,-7.747406006,,2/3/22," $1,551 "," $2,284 "," $2,390 "," $2,452 ",-0.066%,-0.381%,-0.043%,-0.315%
HAS,2/7/22,-4.655227661,5.485206604,-4.655227661,-5.891189575,,2/7/22," $1,546 "," $2,289 "," $2,385 "," $2,446 ",-0.300%,0.240%,-0.195%,-0.240%
CVS,2/9/22,-3.418800354,-7.683563232,-3.418800354,-4.926773071,,2/9/22," $1,543 "," $2,281 "," $2,382 "," $2,441 ",-0.221%,-0.336%,-0.143%,-0.201%
FRT,2/10/22,-4.784133911,-5.279220581,-7.371162415,-5.279220581,,2/10/22," $1,538 "," $2,276 "," $2,374 "," $2,436 ",-0.310%,-0.231%,-0.309%,-0.216%
ILMN,2/10/22,-64.55252075,-26.43969727,-64.55252075,-64.55252075,,2/10/22," $1,473 "," $2,250 "," $2,310 "," $2,371 ",-4.198%,-1.162%,-2.719%,-2.650%
K,2/10/22,6.236087799,2.134212494,2.134212494,1.002822876,,2/10/22," $1,479 "," $2,252 "," $2,312 "," $2,372 ",0.423%,0.095%,0.092%,0.042%
PCG,2/10/22,1.537316322,-0.878464699,-0.878464699,-0.878464699,,2/10/22," $1,481 "," $2,251 "," $2,311 "," $2,371 ",0.104%,-0.039%,-0.038%,-0.037%
PM,2/10/22,1.234535217,5.685966492,2.528068542,2.528068542,,2/10/22," $1,482 "," $2,257 "," $2,314 "," $2,374 ",0.083%,0.253%,0.109%,0.107%
D,2/11/22,4.148979187,3.843574524,3.843574524,2.065055847,,2/11/22," $1,486 "," $2,261 "," $2,317 "," $2,376 ",0.280%,0.170%,0.166%,0.087%
FIS,2/15/22,-2.530761719,-6.737350464,-11.56842041,-6.737350464,,2/15/22," $1,484 "," $2,254 "," $2,306 "," $2,369 ",-0.170%,-0.298%,-0.499%,-0.284%
PARA,2/15/22,-5.485128403,-5.970880508,-5.970880508,-5.970880508,,2/15/22," $1,478 "," $2,248 "," $2,300 "," $2,363 ",-0.370%,-0.265%,-0.259%,-0.252%
DVN,2/16/22,9.866565704,4.88653183,8.314983368,4.88653183,,2/16/22," $1,488 "," $2,253 "," $2,308 "," $2,368 ",0.667%,0.217%,0.362%,0.207%
BAX,2/17/22,-11.05762482,-5.354240417,-5.354240417,3.516670227,,2/17/22," $1,477 "," $2,247 "," $2,303 "," $2,371 ",-0.743%,-0.238%,-0.232%,0.149%
PPL,2/18/22,2.676008224,0.728010178,0.650499344,0.650499344,,2/18/22," $1,480 "," $2,248 "," $2,304 "," $2,372 ",0.181%,0.032%,0.028%,0.027%
VTR,2/18/22,4.035522461,2.889671326,2.889671326,-1.481174469,,2/18/22," $1,484 "," $2,251 "," $2,306 "," $2,371 ",0.273%,0.129%,0.125%,-0.062%
DOC,2/23/22,1.237667084,1.175783157,1.838821411,1.175783157,,2/23/22," $1,485 "," $2,252 "," $2,308 "," $2,372 ",0.083%,0.052%,0.080%,0.050%
MOS,2/23/22,21.66770554,4.118923187,4.118923187,4.118923187,,2/23/22," $1,507 "," $2,256 "," $2,312 "," $2,376 ",1.459%,0.183%,0.178%,0.174%
PSA,2/23/22,3.256622314,17.15405273,28.1809082,17.15405273,,2/23/22," $1,510 "," $2,273 "," $2,341 "," $2,393 ",0.216%,0.760%,1.219%,0.722%
TAP,2/23/22,2.116821289,2.369976044,3.30758667,1.963638306,,2/23/22," $1,512 "," $2,276 "," $2,344 "," $2,395 ",0.140%,0.104%,0.141%,0.082%
MNST,2/24/22,1.345001221,-2.674999237,-3.930000305,2.11000061,,2/24/22," $1,513 "," $2,273 "," $2,340 "," $2,397 ",0.089%,-0.118%,-0.168%,0.088%
NCLH,2/24/22,-3.160001755,-3.990000725,-3.160001755,-3.990000725,,2/24/22," $1,510 "," $2,269 "," $2,337 "," $2,393 ",-0.209%,-0.176%,-0.135%,-0.166%
PNW,2/25/22,2.778335571,3.042564392,5.013931274,3.042564392,,2/25/22," $1,513 "," $2,272 "," $2,342 "," $2,396 ",0.184%,0.134%,0.215%,0.127%
VTRS,2/28/22,-0.478930473,-1.02111721,-0.478930473,-1.02111721,,2/28/22," $1,513 "," $2,271 "," $2,341 "," $2,395 ",-0.032%,-0.045%,-0.020%,-0.043%
XRAY,2/28/22,-16.95990753,-2.534210205,-5.154819489,-2.534210205,,2/28/22," $1,496 "," $2,269 "," $2,336 "," $2,393 ",-1.121%,-0.112%,-0.220%,-0.106%
CPB,3/9/22,4.686958313,1.755313873,5.581226349,3.25239563,,3/9/22," $1,500 "," $2,270 "," $2,342 "," $2,396 ",0.313%,0.077%,0.239%,0.136%
MKC,3/29/22,-10.41980743,4.772026062,-12.16569519,7.105735779,,3/29/22," $1,490 "," $2,275 "," $2,330 "," $2,403 ",-0.694%,0.210%,-0.520%,0.297%
WBA,3/31/22,-5.642795563,-3.161823273,-3.161823273,1.554561615,,3/31/22," $1,484 "," $2,272 "," $2,326 "," $2,405 ",-0.379%,-0.139%,-0.136%,0.065%
LW,4/7/22,11.82445145,6.723110199,8.17647171,6.723110199,,4/7/22," $1,496 "," $2,279 "," $2,335 "," $2,411 ",0.797%,0.296%,0.351%,0.280%
HAS,4/19/22,-6.528358459,6.355140686,-6.528358459,6.355140686,,4/19/22," $1,490 "," $2,285 "," $2,328 "," $2,418 ",-0.436%,0.279%,-0.280%,0.264%
TFC,4/19/22,-2.828155518,-4.021389008,-5.176673889,-3.234790802,,4/19/22," $1,487 "," $2,281 "," $2,323 "," $2,414 ",-0.190%,-0.176%,-0.222%,-0.134%
CMA,4/20/22,-6.429420471,-5.440437317,-7.419586182,-5.440437317,,4/20/22," $1,480 "," $2,276 "," $2,315 "," $2,409 ",-0.432%,-0.239%,-0.319%,-0.225%
AAL,4/21/22,-6.13999939,-1.449998856,-3.899999619,-1.449998856,,4/21/22," $1,474 "," $2,274 "," $2,312 "," $2,408 ",-0.415%,-0.064%,-0.168%,-0.060%
PM,4/21/22,-9.128112793,-5.754013062,-5.754013062,-4.486183167,,4/21/22," $1,465 "," $2,268 "," $2,306 "," $2,403 ",-0.619%,-0.253%,-0.249%,-0.186%
MMM,4/26/22,-1.527603149,-9.749099731,-1.527603149,7.467819214,,4/26/22," $1,464 "," $2,259 "," $2,304 "," $2,411 ",-0.104%,-0.430%,-0.066%,0.311%
